Duplicate Removal Log - 20250422_011257
Total images scanned: 1889
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery300.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1729.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery301.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1122.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery302.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1747.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery303.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1486.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery304.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1190.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery305.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1555.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery306.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1403.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery307.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1545.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery309.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1451.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery31.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1494.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery310.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1696.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery312.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1829.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery313.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1441.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery314.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1029.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery316.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1651.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery318.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1215.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery319.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1130.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery320.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1359.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery321.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1139.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery322.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1175.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery323.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1649.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery324.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1021.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery326.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1282.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery327.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1546.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery329.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1270.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery33.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1410.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery330.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1560.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery331.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1120.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery332.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1049.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery333.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1585.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery334.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1037.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery335.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1089.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery336.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1712.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery337.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1786.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery338.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1399.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery339.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1870.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery340.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1277.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery342.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1038.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery343.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1036.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery344.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1217.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery345.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1060.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery346.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1605.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery348.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1316.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery349.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1454.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery35.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1001.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery350.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1180.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery351.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1178.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery352.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1728.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery353.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1769.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery355.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1332.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery356.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1067.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery357.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1202.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery358.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1575.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery359.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1345.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery36.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1862.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery360.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1285.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery361.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1360.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery362.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1251.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery363.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1390.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery365.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1791.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery366.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1851.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery367.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1409.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery368.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1418.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery369.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1809.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery37.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1438.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery370.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1502.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery371.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1056.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery372.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1423.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery373.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1837.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery375.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1096.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery376.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1227.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery377.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1828.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery378.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1261.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery379.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1697.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery38.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1832.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery380.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1201.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery381.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1090.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery382.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1516.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery383.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1588.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery384.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1198.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery385.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1218.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery386.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1007.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery387.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1259.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery388.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1443.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery389.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1765.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery39.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1197.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery390.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1680.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery391.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1478.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery392.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1299.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery393.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1777.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery394.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1540.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery395.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1415.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery396.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1042.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery397.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1465.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery398.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1880.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery399.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1032.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery4.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1155.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery40.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1863.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery400.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1062.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery402.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1559.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery403.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1504.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery404.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1679.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery406.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1725.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery407.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1235.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery408.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1160.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery409.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1232.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery41.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1794.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery410.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1113.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery411.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1065.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery412.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1267.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery413.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1824.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery414.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1766.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery415.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1288.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery416.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1183.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery417.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1093.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery418.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1005.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery419.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1271.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery42.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1614.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery420.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1469.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery421.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1216.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery422.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1116.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery423.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1689.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery426.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1462.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery427.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1675.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery428.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1361.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery429.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1118.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery43.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1635.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery431.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1820.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery433.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1695.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery434.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1146.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery435.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1022.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery436.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1426.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery437.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1591.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery438.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1548.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery439.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1752.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery44.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1187.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery440.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1772.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery442.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1865.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery443.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1342.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery445.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1260.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery446.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1748.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery447.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1688.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery448.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1717.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery449.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1075.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery450.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1491.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery451.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1663.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery453.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1869.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery454.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1208.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery455.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1016.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery456.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1882.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery457.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1315.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery458.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1461.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery459.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1884.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery46.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1831.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery461.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1485.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery462.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1497.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery463.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1878.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery464.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1357.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery465.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1686.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery466.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1864.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery467.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1317.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery468.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1875.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery469.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1397.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery47.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1186.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery470.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1370.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery471.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1499.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery472.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1808.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery473.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1534.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery474.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1447.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery475.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1757.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery477.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1571.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery478.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1222.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery479.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1676.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery48.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1219.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery480.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1554.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery481.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1817.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery482.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1050.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery483.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1776.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery484.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1371.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery485.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1573.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery486.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1191.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery487.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1885.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery488.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1246.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery49.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1097.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery490.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1337.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery491.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1321.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery492.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1141.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery493.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1094.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery494.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1685.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery495.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1407.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\battery\battery496.jpg (Original: Z:\GarbageClassification\data\non_recyclable\battery\battery1537.jpg)
