Duplicate Removal Log - 20250422_010552
Total images scanned: 2199
Removed: Z:\GarbageClassification\data\recyclable\metal\metal792.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal38.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal793.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal39.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal794.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal40.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal795.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal41.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal796.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal42.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal797.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal43.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal798.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal44.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal799.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal45.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal800.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal47.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal801.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal48.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal802.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal49.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal803.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal50.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal804.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal51.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal805.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal52.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal806.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal53.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal807.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal54.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal808.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal55.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal809.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal56.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal810.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal58.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal811.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal59.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal812.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal60.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal813.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal61.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal814.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal62.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal815.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal63.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal816.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal64.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal817.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal65.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal818.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal66.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal819.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal67.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal820.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal69.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal821.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal70.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal822.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal71.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal823.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal72.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal824.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal73.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal825.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal74.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal826.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal75.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal827.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal76.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal828.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal77.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal829.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal78.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal830.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal80.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal831.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal81.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal832.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal82.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal833.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal83.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal84.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal834.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal849.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal100.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal85.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal835.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal850.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal102.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal851.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal103.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal852.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal104.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal853.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal105.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal854.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal106.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal855.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal107.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal856.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal108.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal857.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal109.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal858.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal110.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal859.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal111.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal86.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal836.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal860.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal114.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal861.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal115.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal862.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal116.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal863.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal117.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal864.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal118.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal865.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal119.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal866.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal120.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal867.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal121.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal868.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal122.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal869.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal123.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal87.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal837.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal870.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal125.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal871.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal126.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal872.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal127.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal873.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal128.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal874.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal129.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal875.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal130.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal876.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal131.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal877.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal132.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal878.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal133.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal879.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal134.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal88.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal838.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal880.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal136.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal881.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal137.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal882.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal138.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal883.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal139.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal884.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal140.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal885.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal141.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal886.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal142.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal887.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal143.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal888.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal144.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal889.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal145.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal89.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal839.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal890.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal147.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal891.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal148.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal892.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal149.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal893.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal150.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal894.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal151.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal895.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal152.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal896.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal153.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal897.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal154.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal898.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal155.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal899.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal156.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal900.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal158.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal901.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal159.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal902.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal160.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal903.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal161.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal904.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal162.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal905.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal163.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal906.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal164.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal907.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal165.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal908.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal166.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal909.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal167.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal91.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal840.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal910.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal169.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal911.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal170.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal912.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal171.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal913.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal172.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal914.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal173.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal915.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal174.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal916.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal175.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal917.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal176.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal918.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal177.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal919.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal178.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal92.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal841.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal920.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal180.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal921.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal181.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal922.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal182.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal923.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal183.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal924.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal184.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal925.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal185.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal926.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal186.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal927.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal187.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal928.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal188.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal929.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal189.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal93.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal842.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal930.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal191.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal931.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal192.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal932.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal193.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal933.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal194.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal934.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal195.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal935.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal196.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal936.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal197.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal937.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal198.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal938.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal199.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal939.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal200.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal94.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal843.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal940.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal202.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal941.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal203.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal942.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal204.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal943.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal205.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal944.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal206.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal945.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal207.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal946.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal208.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal947.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal209.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal948.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal210.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal949.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal211.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal95.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal844.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal950.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal213.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal951.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal214.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal952.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal215.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal953.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal216.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal954.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal217.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal955.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal218.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal956.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal219.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal957.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal220.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal958.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal221.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal959.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal222.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal96.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal845.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal960.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal225.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal961.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal226.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal962.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal227.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal963.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal228.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal964.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal229.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal965.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal230.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal966.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal231.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal967.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal232.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal968.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal233.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal969.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal234.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal97.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal846.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal970.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal236.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal971.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal237.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal972.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal238.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal973.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal239.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal974.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal240.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal975.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal241.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal976.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal242.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal977.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal243.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal978.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal244.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal979.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal245.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal98.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal847.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal980.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal247.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal981.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal248.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal982.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal249.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal983.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal250.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal984.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal251.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal985.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal252.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal986.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal253.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal987.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal254.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal988.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal255.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal989.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal256.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal99.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal848.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal990.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal258.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal991.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal259.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal992.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal260.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal993.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal261.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal994.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal262.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal995.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal263.jpg)
Removed: Z:\GarbageClassification\data\recyclable\metal\metal996.jpg (Original: Z:\GarbageClassification\data\recyclable\metal\metal264.jpg)
